"","FullN.notRedun","SubProp.notRedun","SubN.notRedun","Denhat","Denhat.SE","g0","g0.bTRUE","sigma","trial","model","size","fullN","whichSource","sim"
"133",507,0.82,205,370.232948522174,69.6805285959135,-2.69230076059953,1.52883430745003,1.41059811002144,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/SimpleRandom10068.rds"
"134",507,0.832,208,359.134061582037,66.467231519941,-2.9218537914572,1.95545115662294,1.53901631174577,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/SimpleRandom10069.rds"
"135",507,0.816,204,342.555928570022,64.7045738497682,-2.9827168227248,2.21747241769983,1.56784736573969,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/SimpleRandom10070.rds"
"136",507,0.796,199,341.396123741315,65.6978158414285,-2.7927684016619,1.70002210039514,1.47477997210307,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/SimpleRandom10071.rds"
"137",507,0.82,205,468.523983378036,83.3584948204863,-2.89938353273616,2.05846203385357,1.37863244283774,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/SimpleRandom10072.rds"
"138",507,0.788,197,364.665136533441,69.5650086659158,-2.90632506243101,1.99230106726272,1.46717600822482,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/SimpleRandom10073.rds"
"139",507,0.812,203,383.94962718771,72.004723764317,-2.79317092788732,1.75210618014926,1.40652188993668,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/SimpleRandom10074.rds"
"140",507,0.812,203,409.533896155597,73.8107615195509,-2.86662577693799,1.90280226753855,1.46055403470734,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/SimpleRandom10075.rds"
"141",507,0.828,207,394.482423005465,73.7407754733782,-2.78862892649483,1.94827821513165,1.40909079944496,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/SimpleRandom10076.rds"
"142",507,0.828,207,377.023248091688,69.9960027074313,-2.8412971046323,1.87270386959924,1.47831621578436,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/SimpleRandom10077.rds"
"143",507,0.808,202,510.538871085966,86.8366370527167,-2.81036758858472,1.88460340204759,1.33883561029411,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/SimpleRandom10078.rds"
"144",507,0.8,200,451.875638668407,81.2471607434896,-2.74223856582652,1.86398511561679,1.33781987510529,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/SimpleRandom10079.rds"
"145",507,0.776,194,392.002509351567,74.2900493354445,-2.82218714846097,1.8558025017943,1.36331389864189,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/SimpleRandom10080.rds"
"146",507,0.78,195,441.734607610436,77.6146984635513,-2.92766420804646,1.97558430282511,1.43992293533265,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/SimpleRandom10081.rds"
"147",507,0.82,205,441.222052710924,80.4101906323804,-2.92124685038721,1.95046507895577,1.43962749408817,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/SimpleRandom10082.rds"
"148",507,0.776,194,425.973798524279,76.2922057526883,-2.8477399819381,1.90478118119368,1.43123117590523,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/SimpleRandom10083.rds"
"149",507,0.796,199,387.777492362586,72.7218682615759,-2.76394319616234,2.02215312694456,1.39104901009403,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/SimpleRandom10084.rds"
"150",507,0.832,208,384.743027777207,68.9385652370759,-2.99478844093628,2.29660644413654,1.5687846918905,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/SimpleRandom10085.rds"
"151",507,0.804,201,341.633310075942,64.3445956905119,-2.91284312202498,2.04140109975195,1.5557922690612,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/SimpleRandom10086.rds"
"152",507,0.812,203,360.822029426796,66.3985517204335,-2.78312452695407,1.85994069680764,1.50659974501356,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/SimpleRandom10087.rds"
"153",507,0.816,204,450.298429942036,79.6640483587421,-2.81724027731945,1.97517329338876,1.39814204426429,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/SimpleRandom10088.rds"
"154",507,1,250,393.399370230514,70.6776036364023,-2.79031074419574,2.44334457458828,1.46885791798527,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10001.rds"
"155",507,1,250,394.210640846622,68.2188227874234,-2.7251884089331,2.24422314951323,1.51624011290986,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10002.rds"
"156",507,1,250,446.459068663982,75.6094761291411,-2.83062788920402,2.43189606902184,1.45940218312559,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10003.rds"
"157",507,1,250,404.974673046582,71.3392303846696,-2.63133913892894,1.87245468931063,1.43577522801151,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10004.rds"
"158",507,1,250,411.693545998089,70.3801568232799,-2.80864222897851,2.25482629193257,1.50948003925209,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10005.rds"
"159",507,1,250,381.035630084673,65.9915740920703,-2.74226343998426,2.1373044513993,1.55164827535863,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10006.rds"
"160",507,1,250,387.351800278137,69.7632497427524,-2.57470907555148,1.94387783756522,1.4122511949014,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10007.rds"
"161",507,1,250,336.786921741986,61.9625812309762,-2.72523141988837,2.16568899612039,1.56006849673196,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10008.rds"
"162",507,1,250,435.050741095077,72.4593382749327,-2.74929160509994,2.23950526106589,1.49320574187857,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10009.rds"
"163",507,1,250,488.298035826658,81.1221179492234,-2.86451882091437,2.23841795694817,1.42862675970727,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10010.rds"
"164",507,1,250,410.511552509702,70.406691528184,-2.75059778919864,2.03168572508053,1.50035496203714,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10011.rds"
"165",507,1,250,398.617692101084,70.2846600682065,-2.78643608072266,2.24641952332601,1.493467982757,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10012.rds"
"166",507,1,250,448.79969573143,76.404954538747,-2.72058364965598,2.073346959673,1.43153579421982,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10013.rds"
"167",507,1,250,410.474892168855,71.8702210202854,-2.76634375587766,2.12622393324188,1.47683116007097,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10014.rds"
"168",507,1,250,436.588019318866,75.9388285942908,-2.69347954528049,2.16320285570692,1.40192316829863,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10015.rds"
"169",507,1,250,434.113573299937,74.517933310014,-2.69926034409121,2.37174595095526,1.43428979478544,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10016.rds"
"170",507,1,250,382.954475040983,69.1129867761137,-2.60975062039951,2.18126335287401,1.43028573932069,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10017.rds"
"171",507,1,250,388.028578594384,67.31041384897,-2.78442628642804,2.16957464006298,1.54269620048257,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10018.rds"
"172",507,1,250,361.157195229083,65.3410894796127,-2.59981870810211,1.78167532285861,1.49726125814035,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10019.rds"
"173",507,1,250,420.551468158467,72.4070254422236,-2.7335273018572,2.07013460266517,1.47249331507971,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10020.rds"
"174",507,1,250,368.522385414601,64.8462593134997,-2.61685651624808,1.99535871365481,1.50794767316292,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10021.rds"
"175",507,1,250,409.531706930793,70.2983149952799,-2.75584787812941,2.13998600200907,1.50387933122865,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10022.rds"
"176",507,1,250,395.076840092573,69.6609389699423,-2.77207274281221,2.37450610122838,1.48884718347737,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10023.rds"
"177",507,1,250,390.854283289442,68.3654445823308,-2.66604235394003,2.1115977707212,1.47809641592907,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10024.rds"
"178",507,1,250,389.914585706231,68.1813950326653,-2.61996999878244,2.0443002396125,1.47137234730506,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10025.rds"
"179",507,1,250,387.441452789684,68.4431306549573,-2.84415657791025,2.20503031542,1.5311566406032,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10026.rds"
"180",507,1,250,462.28439880115,78.9354566770004,-2.83158826310385,2.31021378320031,1.42613696646366,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10027.rds"
"181",507,1,250,372.374227898302,66.5219286220542,-2.758853076035,2.30492898414403,1.52555403517262,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10028.rds"
"182",507,1,250,428.052724179278,72.499139374344,-2.83899165921942,2.24213935361532,1.50272145352466,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10029.rds"
"183",507,1,250,383.502154792934,67.2282959302254,-2.75434275347902,2.23278527240409,1.51552306717296,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10030.rds"
"184",507,1,250,383.27419532112,68.9934671152974,-2.52877203470054,2.15848222169904,1.41373628197889,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10031.rds"
"185",507,1,250,386.1190561235,70.2039966570424,-2.69093892911186,2.20927877551496,1.43839528846708,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10032.rds"
"186",507,1,250,411.518815059543,71.8563622895555,-2.84931483988631,2.49528594809208,1.49166539978087,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10033.rds"
"187",507,1,250,400.686430358982,68.9158143695901,-2.66534888138067,2.21083706575419,1.48957899290513,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10034.rds"
"188",507,1,250,398.978140389342,71.6301481629032,-2.82549554164521,2.52006775625071,1.46243281252273,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10035.rds"
"189",507,1,250,404.310239274125,70.8866218747302,-2.75373111476034,2.33481751663331,1.46209252766701,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10036.rds"
"190",507,1,250,397.553735171085,68.7569801822007,-2.79254958567194,2.44739232492699,1.51458709150329,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10037.rds"
"191",507,1,250,440.885002307281,77.9268886325418,-2.77462898641234,2.25289592459084,1.40921790359638,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10038.rds"
"192",507,1,250,434.715666065353,74.9824566251443,-2.74353063290085,1.93841015251771,1.44195887388748,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10039.rds"
"193",507,1,250,356.402891033225,64.2760683994847,-2.75045302025888,2.14778741154163,1.53861245323951,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10040.rds"
"194",507,1,250,391.119442873804,69.9841771933729,-2.71168976337575,2.10996944654188,1.45843313137474,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10041.rds"
"195",507,1,250,436.922159057555,75.9591016753824,-2.77542055366544,2.23582169545777,1.4436192385575,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10042.rds"
"196",507,1,250,430.060258351234,74.2327726280537,-2.82673232681931,1.90558498053554,1.48040825796251,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10043.rds"
"197",507,1,250,397.175091327655,69.4670342092588,-2.64061871289518,1.90519420911618,1.45688428551627,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10044.rds"
"198",507,1,250,361.999163021577,64.3184571986042,-2.7559165691292,2.29049526642896,1.55163912673529,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10045.rds"
"199",507,1,250,391.149161075187,69.4744411161146,-2.71658520042459,2.2750858144247,1.45935265945578,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10046.rds"
"200",507,1,250,345.818688603698,64.3584528295719,-2.78382470517185,2.27713597596301,1.51837679565865,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10047.rds"
"201",507,1,250,419.392858746425,75.2959389337556,-2.93465506058677,2.54731236908071,1.4647863059531,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10048.rds"
"202",507,1,250,414.068870487841,73.0245013569501,-2.7367357319029,2.36347851035524,1.43531977537024,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10049.rds"
"203",507,1,250,374.599937261138,66.4290350858468,-2.76924301329564,2.22697742916923,1.52204912544115,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10050.rds"
"204",507,1,250,408.77895445893,71.6140887703643,-2.73769856400227,2.12698187223877,1.47506625830209,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10051.rds"
"205",507,1,250,385.448924432534,70.41982910526,-2.69839708059169,2.19113239777116,1.44159954123762,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10052.rds"
"206",507,1,250,402.575132628334,70.4790701781256,-2.6805714616718,2.12128170563828,1.45145631548042,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10053.rds"
"207",507,1,250,396.448721544008,70.1321447442936,-2.75851162578985,2.32199777640791,1.48256940359183,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10054.rds"
"208",507,1,250,386.387016844504,67.929566799979,-2.87044516927539,2.47239926481797,1.53216913008438,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10055.rds"
"209",507,1,250,360.984141221726,63.9039206213297,-2.73521880508908,2.28972352848394,1.5502608238166,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10056.rds"
"210",507,1,250,392.793318740816,69.7391408070075,-2.6714805914896,2.12987859264177,1.44610650991713,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10057.rds"
"211",507,1,250,439.433471258181,74.379309658369,-2.68008974105092,2.01271950291719,1.44391059545278,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10058.rds"
"212",507,1,250,422.583794194493,73.7712193122077,-2.71560571992601,2.00203152433517,1.46404542350732,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10059.rds"
"213",507,1,250,335.933323320929,61.1045883063203,-2.68475070578989,2.1923523477947,1.55467287042807,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10060.rds"
"214",507,1,250,425.581607770113,75.1833755119966,-2.72609329704613,2.31477701955794,1.40677337211609,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10061.rds"
"215",507,1,250,387.037172270531,69.4863344448381,-2.70628341214151,2.21360705351637,1.46775221442202,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10062.rds"
"216",507,1,250,396.285804920997,72.1534509030721,-2.6803381990439,2.3476707416121,1.41106815180296,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10063.rds"
"217",507,1,250,435.021299116385,73.8647909051557,-2.76304742484166,2.13519264119475,1.47075553438516,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10064.rds"
"218",507,1,250,398.611774514787,68.8973160363388,-2.86903772699004,2.24841711391002,1.55882391580765,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10065.rds"
"219",507,1,250,406.41454249531,70.6322594087526,-2.77541102202821,2.17994179083737,1.48864030032577,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10066.rds"
"220",507,1,250,379.182676398769,68.4303911672088,-2.72721607005989,2.14774662321829,1.47671188308614,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10067.rds"
"221",507,1,250,419.633823845123,71.7296467425302,-2.74847668510585,2.40489504572688,1.47773619464073,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10068.rds"
"222",507,1,250,414.849774776897,73.3322252789124,-2.75508751029249,2.21346056129789,1.43726298831996,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10069.rds"
"223",507,1,250,440.870118770716,76.3786151831866,-2.63874761691376,2.22328894726377,1.3816103127217,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10070.rds"
"224",507,1,250,367.975003528833,68.2016035434201,-2.74342940645056,2.2633676660421,1.46704349616632,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10071.rds"
"225",507,1,250,439.289230535691,76.6818514668951,-2.66450164065386,2.10526056753835,1.39018876072517,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10072.rds"
"226",507,1,250,403.629572828952,71.5520347920423,-2.73639912729067,2.21674301865488,1.46019750798562,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10073.rds"
"227",507,1,250,424.498263779838,71.6712664212847,-2.75636689444169,2.27861123630605,1.49388938956855,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10074.rds"
"228",507,1,250,403.19672977803,70.7011579698551,-2.71866306465327,2.14434607724827,1.46973273594403,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10075.rds"
"229",507,1,250,393.513521328712,70.603348171519,-2.64252640621423,2.32222484464965,1.43852377943326,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10076.rds"
"230",507,1,250,373.824730994463,66.6501127153292,-2.74098054878907,2.097641613277,1.51842112428158,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10077.rds"
"231",507,1,250,409.793977599832,71.4509213699898,-2.7670907109236,2.26357321317329,1.47863813622787,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10078.rds"
"232",507,1,250,355.362364756632,63.9768436914573,-2.63987099486095,2.13998602651877,1.52002512880561,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10079.rds"
"233",507,1,250,406.768147313062,70.1418809460075,-2.62611539872804,1.88825305563763,1.45754302216444,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10080.rds"
"234",507,1,250,395.234099463043,70.7471140857532,-2.70003657367115,1.98616776309058,1.45934567580038,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10081.rds"
"235",507,1,250,365.739114851005,63.9565685621906,-2.71360696172135,2.04765315262853,1.55982483926812,"t1","g0 tilde bk","250",1019,"EmpData","EmpData/t1/g0 tilde bk/250/Spread.one10082.rds"
